741,jerry's seafood,full service,2016-05-26T00:00:00.000,------,20716,15211 major lansdale blvd,chong lee
597,golden china,carry-out,2016-05-26T00:00:00.000,------,20748,4620 st barnabas rd,zhao w chen
355,cornerstone grill & loft,full service,2016-05-26T00:00:00.000,------,20740,7325 baltimore ave,mark srour
2166,sabor casero bakery,bakery,2016-05-26T00:00:00.000,compliant - no health risk,20748,5920 allentown way,jesus beristain
1795,cheverly swim and racquet club snack bar,snack bar/concession stand,2016-05-26T00:00:00.000,compliant - no health risk,20785,5600 euclid st,jeanne robinson
1258,sunbim african america restaurant,restaurant,2016-05-26T00:00:00.000,------,20746,3610 old silver hill rd,oyebimpe faleye
1736,belair bath & tennis club,snack bar/concession stand,2016-05-26T00:00:00.000,------,20715,2916 belair dr,cristin barrett
1461,subway,fast food,2016-05-26T00:00:00.000,compliant - no health risk,20785,7077 martin luther king jr hwy,prakashbhai patel
7492,outback steakhouse,full service,2016-05-26T00:00:00.000,------,20707,14718 baltimore ave,joseph kadow
2375,whitehall pool & tennis snack stand,snack bar/concession stand,2016-05-26T00:00:00.000,------,20715,12414 whitehall dr,jeff shumacher
7537,moe's southwest grill,fast food,2016-05-26T00:00:00.000,------,20707,14720 baltimore ave,frank maresca
2196,seven eleven 11664c,convenience store,2016-05-26T00:00:00.000,critical violations observed,20740,4404 knox rd,ruchee judge
2561,dollar tree 1705,dollar store,2016-05-26T00:00:00.000,------,20707,9620 fort meade rd,rosalie beaugard lee
2325,tienda marlia,convenience store,2016-05-26T00:00:00.000,critical violations observed,20748,5840 allentown way,lillian saravia
868,le detroit baptist church annex (banquet hall),catering only,2016-05-27T00:00:00.000,------,20745,5300 indian head hwy,linwood harrington
96,beltsville eatery,carry-out,2016-05-27T00:00:00.000,------,20705,6802 industrial dr,chung kwun
97,beltsville seafood & crab,carry-out,2016-05-27T00:00:00.000,------,20705,11624 baltimore ave,jeong lee
633,new grand mart,grocery store,2016-05-27T00:00:00.000,critical violations observed,20783,1535 university blvd,lydia lee
848,lake presidential golf club,full service,2016-05-27T00:00:00.000,critical violations observed,20774,3151 presidential golf dr,timothy schantz
792,kenny's carry out,carry-out,2016-05-27T00:00:00.000,------,20783,7817 riggs rd,jackie zheng
842,la fontaine bleu catering,full service,2016-05-27T00:00:00.000,------,20706,7963 annapolis rd,thomas e stuehler
1315,sarku japan,full service,2016-05-27T00:00:00.000,------,20782,3500 east west hwy,tony chiu
1419,suburban seafood,carry-out,2016-05-27T00:00:00.000,critical violations observed,20743,5025 marlboro pike,eun park
1948,homeboys seafood,carry-out,2016-05-27T00:00:00.000,critical violations observed,20774,10664 campus way south,usman dar
1948,homeboys seafood,carry-out,2016-05-27T00:00:00.000,------,20774,10664 campus way south,usman dar
1504,taco bell 28956,fast food,2016-05-27T00:00:00.000,compliant - no health risk,20743,6250 central ave,james bodenstedt
1136,pizza bolis,carry-out,2016-05-27T00:00:00.000,------,20774,10672 campus way south,imran husain
1136,pizza bolis,carry-out,2016-05-27T00:00:00.000,critical violations observed,20774,10672 campus way south,imran husain
8112,peru charbroiled chicken,full service,2016-05-27T00:00:00.000,------,20721,12106 central ave,kin chan
8080,the grove at oak creek golf club,private club,2016-05-27T00:00:00.000,compliant - no health risk,20774,600 bowieville manor ln,maurice darbyshire
926,southern peach bbq and soul food,carry-out,2016-05-31T00:00:00.000,critical violations observed,20746,3609 saint barnabas rd,lakeise battle
843,la frontera market and deli,grocery store,2016-05-31T00:00:00.000,------,20783,6303 new hampshire ave,tito alcantara
764,john hanson montessori,public school,2016-05-31T00:00:00.000,critical violations observed,20745,6360 oxon hill rd,mark fossett
391,dash in,gas station store,2016-05-31T00:00:00.000,compliant - no health risk,20772,15501 marlboro pike,harjinder singh
843,la frontera market and deli,grocery store,2016-05-31T00:00:00.000,critical violations observed,20783,6303 new hampshire ave,tito alcantara
823,kitchen near you,full service,2016-05-31T00:00:00.000,critical violations observed,20782,5321 ager rd,beatrice mananga
289,chick-fil-a,fast food,2016-05-31T00:00:00.000,critical violations observed,20613,16003 crain hwy,ryan patrylo
1564,thomas johnson middle school,public school,2016-05-31T00:00:00.000,------,20706,5401 barker pl,mark fossett
1730,barnaby manor elementary school,public school,2016-05-31T00:00:00.000,critical violations observed,20745,2411 owens rd,mark fossett
2371,wawa 580,gas station store,2016-05-31T00:00:00.000,critical violations observed,20613,16410 mckendree rd,rhoda thomas
570,giant food 310,grocery store,2016-06-01T00:00:00.000,critical violations observed,20715,15520 annapolis rd,sheri-su breski
441,eddie's cafe,carry-out,2016-06-01T00:00:00.000,critical violations observed,20740,9823 rhode island ave,birong xie
643,hard times cafe,full service,2016-06-01T00:00:00.000,critical violations observed,20740,4738 cherry hill rd,william swint
481,ernies crab house,carry-out,2016-06-01T00:00:00.000,------,20706,10553 greenbelt rd,chong kim
289,chick-fil-a,fast food,2016-06-01T00:00:00.000,compliant - no health risk,20613,16003 crain hwy,ryan patrylo
2180,new grand mart,grocery store,2016-06-01T00:00:00.000,------,20784,8401 annapolis rd,lydia lee
1856,dunkin' donuts,fast food,2016-06-01T00:00:00.000,compliant - no health risk,20772,4705 crain hwy,naresh patel
2174,salone international food market,grocery store,2016-06-01T00:00:00.000,critical violations observed,20706,8813 annapolis rd,yusuf sanu
2066,mercadito cruz,grocery store,2016-06-01T00:00:00.000,critical violations observed,20782,5611 ager rd,santos cruz
1922,glenn dale mini mart,convenience store,2016-06-01T00:00:00.000,------,20769,11002 lanham severn rd,gregory kulick
2036,mcdonalds,fast food,2016-06-01T00:00:00.000,------,20743,6131 martin luther king jr hwy,isaac green
1758,bojangles restaurants,fast food,2016-06-01T00:00:00.000,critical violations observed,20772,7571 crain hwy,baryalay razi
2036,mcdonalds,fast food,2016-06-01T00:00:00.000,compliant - no health risk,20743,6131 martin luther king jr hwy,isaac green
2371,wawa 580,gas station store,2016-06-01T00:00:00.000,compliant - no health risk,20613,16410 mckendree rd,rhoda thomas
8083,jimmy johns,fast food,2016-06-01T00:00:00.000,------,20716,15411 excelsior dr,kyle murphy
2212,seven eleven 27106b,convenience store,2016-06-01T00:00:00.000,compliant - no health risk,20743,8810 hampton mall dr north,imtiaz ahmad
8218,lee deli,carry-out,2016-06-01T00:00:00.000,compliance schedule - completed,20710,5672 annapolis rd,chee tiang lee
328,chipotle mexican grill,fast food,2016-06-02T00:00:00.000,------,20735,8913 woodyard rd,m steven ellis
269,checkers,carry-out,2016-06-02T00:00:00.000,------,20745,6041 oxon hill rd,jay smith
743,jerry's subs and pizza,fast food,2016-06-02T00:00:00.000,compliant - health risk,20774,62 watkins park dr,mazhar chughtai
707,independence court,health care facility,2016-06-02T00:00:00.000,------,20782,5821 queens chapel rd,marla von stein
957,maryland's fresh seafood,n/a,2016-06-02T00:00:00.000,------,20774,62 watkins park dr,kamran kamali
811,kfc,fast food,2016-06-02T00:00:00.000,compliant - no health risk,20772,5785 crain hwy,tom rose
516,food lion 1414,convenience store,2016-06-02T00:00:00.000,critical violations observed,20772,9500 crain hwy,laura tubbs
957,maryland's fresh seafood,n/a,2016-06-02T00:00:00.000,critical violations observed,20774,62 watkins park dr,kamran kamali
269,checkers,carry-out,2016-06-02T00:00:00.000,critical violations observed,20745,6041 oxon hill rd,jay smith
483,everlasting life,restaurant,2016-06-02T00:00:00.000,compliant - no health risk,20743,9185 central ave,geoffrey napper
275,cheng's carry out,carry-out,2016-06-02T00:00:00.000,critical violations observed,20743,1701 kenilworth ave,shing cheng
1647,wendys 6555,fast food,2016-06-02T00:00:00.000,compliant - health risk,20774,8 watkins park dr,james schwartz
1352,shanghai tokyo cafe,full service,2016-06-02T00:00:00.000,critical violations observed,20740,8300 baltimore ave,zhong jie chen
2074,moes crabs,carry-out,2016-06-02T00:00:00.000,------,20607,710 accokeek rd,david tice
1463,subway 5028,fast food,2016-06-02T00:00:00.000,------,20715,15480 annapolis rd,vippan chopra
1665,wendys 6609,fast food,2016-06-02T00:00:00.000,compliant - no health risk,20743,8715 central ave,james schwartz
2148,quiznos subs 3634,full service,2016-06-02T00:00:00.000,------,20720,10201 martin luther king jr hwy,anna fain
1176,popeyes 124,fast food,2016-06-02T00:00:00.000,facility closed,20715,15480 annapolis rd,jerome friedlander
2191,seven eleven 33234c,convenience store,2016-06-02T00:00:00.000,critical violations observed,20740,8905 rhode island ave,berhane kebede
8091,chelsea school,private school,2016-06-02T00:00:00.000,------,20782,2970 belcrest center dr,katherine fedalen
643,hard times cafe,full service,2016-06-03T00:00:00.000,compliance schedule - completed,20740,4738 cherry hill rd,william swint
823,kitchen near you,full service,2016-06-03T00:00:00.000,------,20782,5321 ager rd,beatrice mananga
1082,pan asian grill,carry-out,2016-06-03T00:00:00.000,compliant - no health risk,20748,3801 branch ave,yutao gao
649,manor care health services - hyattsville 4066,health care facility,2016-06-03T00:00:00.000,------,20783,6500 riggs rd,julie adams
928,mamma lucia italian eatery,carry-out,2016-06-03T00:00:00.000,critical violations observed,20748,3815 branch ave,biagio carannante
275,cheng's carry out,carry-out,2016-06-03T00:00:00.000,compliant - no health risk,20743,1701 kenilworth ave,shing cheng
1018,new century carryout,carry-out,2016-06-03T00:00:00.000,------,20782,5400 queens chapel rd,li zhang
516,food lion 1414,convenience store,2016-06-03T00:00:00.000,critical violations observed,20772,9500 crain hwy,laura tubbs
458,el cordobes,grocery store,2016-06-03T00:00:00.000,------,20740,9933 rhode island ave,luis pena
927,mamason's carryout,carry-out,2016-06-03T00:00:00.000,critical violations observed,20743,5926 martin luther king jr hwy,shu chen
853,landover hills exxon,gas station store,2016-06-03T00:00:00.000,------,20784,6579 annapolis rd,balvir singh
1150,pizza hut 23499,carry-out,2016-06-03T00:00:00.000,compliant - no health risk,20772,7623 south osborne rd,doreen heasman
1677,yami yami,carry-out,2016-06-03T00:00:00.000,critical violations observed,20748,3801 branch ave,jung won chong
1176,popeyes 124,fast food,2016-06-03T00:00:00.000,------,20715,15480 annapolis rd,jerome friedlander
2180,new grand mart,grocery store,2016-06-03T00:00:00.000,------,20784,8401 annapolis rd,lydia lee
2084,mason's famous lobster rolls,restaurant,2016-06-03T00:00:00.000,compliant - health risk,20745,156 national plz,cameron arterton
1745,best western plus college park hotel,hotel,2016-06-03T00:00:00.000,compliant - no health risk,20740,8419 baltimore ave,vipul patel
2155,rita's college park,ice cream,2016-06-03T00:00:00.000,------,20740,8900 baltimore ave,thomas clements jr
1753,bj's wholesale club 207,membership warehouse,2016-06-03T00:00:00.000,compliant - no health risk,20743,1781 ritchie station ct,robert eddy
2386,woodridge elementary school,public school,2016-06-03T00:00:00.000,------,20784,5001 flintridge dr,mark fossett
377,godvari,full service,2016-06-06T00:00:00.000,facility closed,20707,13919 baltimore ave,kamakshi thumalapalli
974,metro supermarket,grocery store,2016-06-06T00:00:00.000,compliant - no health risk,20785,7734 landover rd,woon s cho
813,kfc ko71127,fast food,2016-06-06T00:00:00.000,critical violations observed,20743,8251 central ave,manish patel
684,hunan express,carry-out,2016-06-06T00:00:00.000,critical violations observed,20705,5039 garrett ave,shuk wong
648,heartland health care center- adelphi,health care facility,2016-06-06T00:00:00.000,------,20783,1801 metzerott rd,john bangura
756,jimmy's catering,catering only,2016-06-06T00:00:00.000,------,20783,1814 east west hwy,james bly
853,landover hills exxon,gas station store,2016-06-06T00:00:00.000,------,20784,6579 annapolis rd,balvir singh
942,margaret brent cafeteria,public school,2016-06-06T00:00:00.000,compliant - no health risk,20784,5816 lamont ter,mark fossett
2108,papa johns 719,carry-out,2016-06-06T00:00:00.000,------,20783,1817 east west hwy,annie berkovicz
1221,doubletree hotel largo-washington dc,full service,2016-06-06T00:00:00.000,critical violations observed,20774,9100 basil ct,evans charles
1135,pizza boli's,carry-out,2016-06-06T00:00:00.000,critical violations observed,20783,1814 east west hwy,damasius gomes
1269,ruby tuesday 4730,full service,2016-06-06T00:00:00.000,compliant - no health risk,20774,9680 lottsford rd,azis hashim
2123,pizza hut 23580,pizza,2016-06-06T00:00:00.000,facility closed,20747,5688 silver hill rd,donald harty
1839,domino's pizza 4653,carry-out,2016-06-06T00:00:00.000,critical violations observed,20747,2950 donnell dr,malcolm carter
2018,mcdonalds 5044,fast food,2016-06-06T00:00:00.000,------,20706,9007 annapolis rd,steve easterbrook
1262,rose valley elementary school,public school,2016-06-06T00:00:00.000,compliant - no health risk,20744,9800 jacqueline dr,mark fossett
2156,rita's ice,ice cream,2016-06-06T00:00:00.000,------,20735,9101 kinney pl,jackie foster
2068,mi barrio latin market,grocery store,2016-06-06T00:00:00.000,critical violations observed,20705,10504 baltimore ave,manuel arbaiza
8261,myles catering llc,catering only,2016-06-06T00:00:00.000,------,20735,9004 old branch ave,alita myles
2827,save a lot 544-5799,grocery store,2016-06-06T00:00:00.000,------,20747,5600 silver hill rd,dawn burrow
3546,oxon hill high school - kitchen lab,public school,2016-06-06T00:00:00.000,critical violations observed,20745,6701 leyte dr,mark fossett
3329,famous daves largo,full service,2016-06-06T00:00:00.000,critical violations observed,20774,880 capital centre blvd,eric bachelor
